t,S,I,R,D
96,0.999721274010835,0.00783116227945623,0.00774271679427877,0.00905223585278987
97,0.999692973334461,0.00862630588974231,0.00852021311281579,0.0100910170162248
98,0.999669785805498,0.00927778909985066,0.0091758897316742,0.0106846062524733
99,0.999645646993297,0.00995599982627114,0.00983873221521958,0.0115749901068461
100,0.999624005299599,0.0105640508223723,0.0104048355254908,0.0127621685793431
101,0.999597488279299,0.0113090803395731,0.0111393366559059,0.0136525524337159
102,0.999584883776376,0.0116632199307089,0.0114510517697894,0.014592402057776
103,0.999575133123171,0.0119371769729083,0.0116624447780553,0.0157301147605857
104,0.999543146224244,0.0128358897089039,0.0125617607962709,0.0166204986149584
105,0.999512942981391,0.0136844883518143,0.0133786693705863,0.0179066086268302
106,0.999482026276108,0.0145531326319588,0.0142636536594279,0.0185496636327661
107,0.999454320151758,0.0153315715445498,0.0150053206545301,0.0198357736446379
108,0.999430656981176,0.0159964185128142,0.0156144191529231,0.0212702809655718
109,0.999415436449345,0.0164240587738084,0.0160192905077373,0.0220122675108825
110,0.999402475215207,0.0167882211835612,0.0163059250952164,0.0234467748318164
111,0.999373936718023,0.0175900466729254,0.0170977531431274,0.0243866244558765
112,0.999347657518532,0.0183283943110482,0.0177964249501077,0.0256727344677483
113,0.999321021587827,0.019076764767788,0.0184771820953705,0.0273545706371191
114,0.999293077642668,0.019861885559457,0.0192475125492205,0.0283438860308666
115,0.999268938830466,0.0205400962858775,0.0198852745063615,0.029580530273051
116,0.999250745538511,0.0210512600353471,0.0203295581169541,0.031015037593985
117,0.999237784304373,0.0214154224451,0.0206090268397462,0.0325484764542936
118,0.99920853234476,0.0222372935716982,0.0214080207523441,0.0336861891571033
119,0.99918035057879,0.0230290962424453,0.0221532706797898,0.0351206964780372
120,0.999156211766589,0.0237073069688658,0.0227731179752133,0.0366046695686585
121,0.999134332252081,0.0243220398440449,0.0233248895561105,0.0380886426592798
122,0.999106626127731,0.0251004787566359,0.0240844712129301,0.0391274238227147
123,0.999088195014967,0.0256183243851836,0.0245574182822706,0.0402651365255243
124,0.999073925766375,0.0260192371298657,0.024883465125528,0.0416996438464583
125,0.999049430222958,0.0267074706749032,0.0254961465562646,0.0434309457855164
126,0.999021129546584,0.0275026142851893,0.0262700599424581,0.0445191927186387
127,0.998995207078308,0.028230939104695,0.02692931949366,0.0462010288880095
128,0.998968333326793,0.0289859914405129,0.0276566547593882,0.0473387415908192
