t,S,I,R,D
364,0.98695743981308,0.298808069946194,0.270879600643508,0.710255826939383
365,0.986909814726939,0.299899171682886,0.271905787356144,0.712303269704051
366,0.986865173381134,0.300921915238485,0.27287862920547,0.714061175108059
367,0.986817663054237,0.302010387814365,0.2739062197303,0.716046574152586
368,0.986798039223562,0.302459974313099,0.274257172778397,0.717949248236924
369,0.986781800790576,0.302832000567899,0.274519685658374,0.719934647281451
370,0.986718166789937,0.304289870237768,0.275930516911725,0.722085496246355
371,0.986668303898544,0.305432240610281,0.277025490421789,0.723926126610552
372,0.986619932877318,0.306540431892247,0.278083964814851,0.725766756974748
373,0.986579021206934,0.307477727721477,0.278950116937556,0.727752156019275
374,0.986536388147895,0.308454460962878,0.279869613923571,0.729572105143424
375,0.986519748057556,0.308835689280517,0.280148972549856,0.731454097987715
376,0.986505517911336,0.309161705221119,0.280373582500639,0.733274047111865
377,0.986455368121833,0.31031064849566,0.281474171259472,0.735135358716109
378,0.986411472711113,0.311316302505985,0.282455435981953,0.736500320559221
379,0.986373602160687,0.312183925573716,0.283237359373114,0.738630488284078
380,0.986336248026858,0.313039717417796,0.284034724698391,0.740347031207991
381,0.986299238170761,0.313887621779442,0.284857358643131,0.741567224370773
382,0.986283630913616,0.31424518764978,0.28515637064011,0.742787417533555
383,0.986274335414875,0.314458149675496,0.285272887052079,0.74442123549728
384,0.986263777564453,0.314700032470136,0.285432921642011,0.745868922300581
385,0.986213168737975,0.315859492387922,0.286572817142231,0.747316609103882
386,0.986174437493222,0.316746834161738,0.28741791208205,0.748826339627324
387,0.986139206405402,0.317553986530809,0.288185797351287,0.750211982710483
388,0.986104721252666,0.318344049354607,0.288936836874216,0.751576944553595
389,0.986092040356236,0.318634571624256,0.28916846588596,0.752735093996236
390,0.986080966089217,0.318888285642547,0.289339730973431,0.754203462039584
391,0.986037816613581,0.319876850107598,0.290291515639872,0.755733873803073
392,0.986000462479752,0.320732641951679,0.291114149584612,0.757078154406138
